产品代码,产品名称,净值,累计净值,风险等级,业绩基准,状态
"FBAF19204S","民生理财天天增利现金管理204号理财产品S",1.0,1.0,1,"同期七天通知存款利率","在售"
"FBAF19204A","民生理财天天增利现金管理204号理财产品A",1.0,1.0,1,"同期七天通知存款利率","在售"
"FBAF19204E","民生理财天天增利现金管理204号理财产品E",1.0,1.0,1,"同期七天通知存款利率","在售"
"FBAF19204F","民生理财天天增利现金管理204号理财产品F",1.0,1.0,1,"同期七天通知存款利率","在售"
"FBAF19204P","民生理财天天增利现金管理204号理财产品P",1.0,1.0,1,"同期七天通知存款利率","在售"
"FBAF19204M","民生理财天天增利现金管理204号理财产品M",1.0,1.0,1,"同期七天通知存款利率","在售"
"FBAE67306A","民生理财贵竹固收增利半年发180天持有期6号理财产品A",1.0349,1.0349,2,"1.80%-2.50%","在售"
"FBAE67601A","民生理财贵竹固收增利双月发60天持有期1号理财产品A",1.0231,1.0231,2,"2.00%-2.60%","在售"
"FBAG41466E","民生理财贵竹固收增利封闭6号理财产品E",1.0161,1.0161,2,"2.60%-3.20%","已结束"
"FBAE47607A","民生理财贵竹固收增利369天持有期7号理财产品",1.015,1.015,2,"2.50%-3.40%","在售"
"FBAE46781A","民生理财贵竹固收增强新利半年持有期1号理财产品",1.0221,1.0221,3,"2.50%-3.40%","在售"
"FBAG90119A","民生理财华竹优选封闭万亿特供南京专属理财产品A",1.0218,1.0218,2,"2.70%-3.00%","已结束"
"FBAG62180S","民生理财富竹固收优选封闭80号理财产品S",1.0247,1.0247,2,"2.60%-2.90%","已结束"
"FBAE61015M","民生理财富竹纯债91天持有期12号理财产品M",1.0461,1.0461,2,"2.40%-3.00%","在售"
"FBAG62701G","民生理财富竹固收优选封闭合享1号理财产品G",1.0234,1.0234,2,"2.90%-3.20%","已结束"
"FBAG62701E","民生理财富竹固收优选封闭合享1号理财产品E",1.0225,1.0225,2,"2.80%-3.10%","已结束"
"FBAG62701F","民生理财富竹固收优选封闭合享1号理财产品F",1.0229,1.0229,2,"2.85%-3.15%","已结束"
"FBAF19203E","民生理财天天增利现金管理203号理财产品E",1.0,1.0,1,"同期七天通知存款利率","在售"
"FBAE41075A","民生理财贵竹固收增利天天盈75号理财产品A",1.02026,1.02026,2,"1.00%-2.00%","在售"
"FBAE67303G","民生理财贵竹固收增利半年发180天持有期3号理财产品G",1.0334,1.0334,2,"1.80%-2.50%","在售"
"FBAE41089A","民生理财贵竹固收增利天天盈89号理财产品A",1.042867,1.042867,2,"1.00%-2.00%","在售"
"FBAE67209A","民生理财贵竹固收增利季季发90天持有期9号理财产品A",1.0336,1.0336,2,"2.10%-2.80%","在售"
"FBAE67503A","民生理财贵竹固收增利年年发360天持有期3号理财产品A",1.0242,1.0242,2,"2.30%-3.00%","在售"
"FBAE48301G","民生理财茂竹固收1个月持有期1号理财产品G",1.0209,1.0209,2,"2.20%-2.80%","在售"
"FBAE48306G","民生理财茂竹固收1个月持有期6号理财产品G",1.0165,1.0165,2,"2.20%-2.80%","在售"
"FBAE41336A","民生理财贵竹固收增利月月盈30天持有期36号理财产品A",1.023399,1.023399,2,"1.90%-2.50%","在售"
"FBAG98037E","民生理财富竹固收封闭37号理财产品E",1.0271,1.0271,2,"2.40%-2.70%","已结束"
"FBAE41409A","民生理财贵竹固收增利双月盈60天持有期9号理财产品A",1.015555,1.015555,2,"1.50%-2.20%","在售"
"FBAE48504A","民生理财茂竹固收3个月持有期4号理财产品",1.0162,1.0162,2,"2.10%-2.80%","在售"
"FBAE42110A","民生理财贵竹固收稳利半年持有期10号理财产品",1.0299,1.0299,2,"2.00%-2.80%","在售"
"FBAG62180A","民生理财富竹固收优选封闭80号理财产品A",1.0243,1.0243,2,"2.55%-2.85%","已结束"
"FBAG62180K","民生理财富竹固收优选封闭80号理财产品K",1.0247,1.0247,2,"2.60%-2.90%","已结束"
"FBAE41123M","民生理财贵竹固收增利周周盈7天持有期23号理财产品M",1.056859,1.056859,2,"1.20%-2.20%","在售"
"FBAG62180Q","民生理财富竹固收优选封闭80号理财产品Q",1.0251,1.0251,2,"2.65%-2.95%","已结束"
"FBAG62180J","民生理财富竹固收优选封闭80号理财产品J",1.0251,1.0251,2,"2.65%-2.95%","已结束"
"FBAG62180V","民生理财富竹固收优选封闭80号理财产品V",1.0263,1.0263,2,"2.80%-3.10%","已结束"
"FBAG62187D","民生理财富竹固收优选封闭87号理财产品D",1.0234,1.0234,2,"2.85%-3.15%","已结束"
"FBAG62187K","民生理财富竹固收优选封闭87号理财产品K",1.0234,1.0234,2,"2.85%-3.15%","已结束"
"FBAE67212Q","民生理财贵竹固收增利季季发90天持有期12号理财产品Q",1.0084,1.0084,2,"1.60%-2.30%","在售"
"FBAG62210M","民生理财富竹固收优选封闭110号理财产品M",1.0068,1.0068,2,"2.50%-2.80%","已结束"
"FBAE60332A","民生理财富竹纯债28天持有期32号理财产品",1.0197,1.0197,2,"1.50%-2.20%","在售"
"FBAE41154E","民生理财贵竹固收增利周周盈7天持有期54号理财产品E",1.013608,1.013608,2,"1.20%-2.20%","在售"
"FBAE41153E","民生理财贵竹固收增利周周盈7天持有期53号理财产品E",1.012655,1.012655,2,"1.20%-2.20%","在售"
"FBAE41231E","民生理财贵竹固收增利双周盈14天持有期31号理财产品E",1.012718,1.012718,2,"1.20%-2.20%","在售"
"FBAE41231F","民生理财贵竹固收增利双周盈14天持有期31号理财产品F",1.012718,1.012718,2,"1.20%-2.20%","在售"
"FBAE41231P","民生理财贵竹固收增利双周盈14天持有期31号理财产品P",1.012718,1.012718,2,"1.20%-2.20%","在售"
"FBAE41135E","民生理财贵竹固收增利周周盈7天持有期35号理财产品E",1.036811,1.036811,2,"1.20%-2.20%","在售"
"FBAE67212C","民生理财贵竹固收增利季季发90天持有期12号理财产品C",1.0081,1.0081,2,"1.60%-2.30%","在售"
"FBAE67212S","民生理财贵竹固收增利季季发90天持有期12号理财产品S",1.0081,1.0081,2,"1.60%-2.30%","在售"
"FBAE41232A","民生理财贵竹固收增利双周盈14天持有期32号理财产品A",1.006201,1.006201,2,"1.20%-2.20%","在售"
"FBAG97146G","民生理财贵竹固收增利盈系列封闭146号理财产品G",1.0099,1.0099,2,"2.25%","已结束"
"FBAG62210A","民生理财富竹固收优选封闭110号理财产品A",1.0069,1.0069,2,"2.50%-2.80%","已结束"
"FBAG62210B","民生理财富竹固收优选封闭110号理财产品B",1.007,1.007,2,"2.53%-2.83%","已结束"
"FBAG62210D","民生理财富竹固收优选封闭110号理财产品D",1.0071,1.0071,2,"2.55%-2.85%","已结束"
"FBAG62210S","民生理财富竹固收优选封闭110号理财产品S",1.0071,1.0071,2,"2.55%-2.85%","已结束"
"FBAG62210Q","民生理财富竹固收优选封闭110号理财产品Q",1.0073,1.0073,2,"2.60%-2.90%","已结束"
"FBAG62210J","民生理财富竹固收优选封闭110号理财产品J",1.0073,1.0073,2,"2.60%-2.90%","已结束"
"FBAG66005A","民生理财富竹固收稳健精选封闭5号理财产品A",1.0086,1.0086,2,"2.55%-2.95%","已结束"
"FBAG98139S","民生理财富竹固收封闭139号理财产品S",1.0138,1.0138,2,"2.75%-3.05%","已结束"
"FBAG66005B","民生理财富竹固收稳健精选封闭5号理财产品B",1.0088,1.0088,2,"2.58%-2.98%","已结束"
"FBAG66005D","民生理财富竹固收稳健精选封闭5号理财产品D",1.0088,1.0088,2,"2.60%-3.00%","已结束"
"FBAG66005H","民生理财富竹固收稳健精选封闭5号理财产品H",1.0088,1.0088,2,"2.60%-3.00%","已结束"
"FBAG66005S","民生理财富竹固收稳健精选封闭5号理财产品S",1.0088,1.0088,2,"2.60%-3.00%","已结束"
"FBAG66005Q","民生理财富竹固收稳健精选封闭5号理财产品Q",1.0091,1.0091,2,"2.65%-3.05%","已结束"
"FBAG66005G","民生理财富竹固收稳健精选封闭5号理财产品G",1.0088,1.0088,2,"2.60%-3.00%","已结束"
"FBAG62209A","民生理财富竹固收优选封闭109号理财产品A",1.0119,1.0119,2,"2.60%-2.90%","已结束"
"FBAG62209Q","民生理财富竹固收优选封闭109号理财产品Q",1.0119,1.0119,2,"2.60%-2.90%","已结束"
"FBAE41519G","民生理财贵竹固收增利季季盈90天持有期19号理财产品G",1.039957,1.039957,2,"1.60%-2.30%","在售"
"FBAE41213G","民生理财贵竹固收增利双周盈14天持有期13号理财产品G",1.033612,1.033612,2,"1.20%-2.20%","在售"
"FBAE41326G","民生理财贵竹固收增利月月盈30天持有期26号理财产品G",1.025237,1.025237,2,"1.50%-2.20%","在售"
"FBAG19273A","民生理财富竹固收稳健封闭73号理财产品A",1.0101,1.0101,2,"2.15%-2.45%","已结束"
"FBAG19273B","民生理财富竹固收稳健封闭73号理财产品B",1.0102,1.0102,2,"2.18%-2.48%","已结束"
"FBAG19273S","民生理财富竹固收稳健封闭73号理财产品S",1.0103,1.0103,2,"2.20%-2.50%","已结束"
"FBAG19273C","民生理财富竹固收稳健封闭73号理财产品C",1.0103,1.0103,2,"2.20%-2.50%","已结束"
"FBAG19273Q","民生理财富竹固收稳健封闭73号理财产品Q",1.0104,1.0104,2,"2.24%-2.54%","已结束"
"FBAG19273G","民生理财富竹固收稳健封闭73号理财产品G",1.0101,1.0101,2,"2.15%-2.45%","已结束"
"FBAE68622G","民生理财贵竹固收增利半年持有期5号理财产品G",1.063,1.063,2,"2.00%-2.80%","在售"
"FBAE48311G","民生理财茂竹固收1个月持有期11号理财产品G",1.0088,1.0088,2,"2.20%-2.80%","在售"
"FBAE60401G","民生理财富竹纯债60天持有期1号理财产品G",1.0581,1.0581,2,"1.60%-2.30%","在售"
"FBAE47412M","民生理财贵竹固收增利红利半年持有期2号理财产品M",1.0404,1.0404,2,"2.20%-3.00%","在售"
"FBAF19234F","民生理财天天增利现金管理234号理财产品F",1.0,1.0,1,"同期七天通知存款利率","在售"
"FBAF19234E","民生理财天天增利现金管理234号理财产品E",1.0,1.0,1,"同期七天通知存款利率","在售"
"FBAF19234M","民生理财天天增利现金管理234号理财产品M",1.0,1.0,1,"同期七天通知存款利率","在售"
"FBAG98139B","民生理财富竹固收封闭139号理财产品B",1.0138,1.0138,2,"2.73%-3.03%","已结束"
"FBAG98139E","民生理财富竹固收封闭139号理财产品E",1.0136,1.0136,2,"2.70%-3.00%","已结束"
"FBAG98139J","民生理财富竹固收封闭139号理财产品J",1.014,1.014,2,"2.80%-3.10%","已结束"
"FBAG98139Q","民生理财富竹固收封闭139号理财产品Q",1.014,1.014,2,"2.80%-3.10%","已结束"
"FBAG98139A","民生理财富竹固收封闭139号理财产品A",1.0136,1.0136,2,"2.70%-3.00%","已结束"
"FBAE37305E","民生理财贵竹固收添益3个月持有期5号理财产品E",1.0214,1.0214,2,"1.80%-2.60%","在售"
"FBAG98139M","民生理财富竹固收封闭139号理财产品M",1.0136,1.0136,2,"2.70%-3.00%","已结束"
"FBAG98139R","民生理财富竹固收封闭139号理财产品R",1.0141,1.0141,2,"2.80%-3.10%","已结束"
"FBAG98139T","民生理财富竹固收封闭139号理财产品T",1.014,1.014,2,"2.80%-3.10%","已结束"
"FBAE41232E","民生理财贵竹固收增利双周盈14天持有期32号理财产品E",1.006321,1.006321,2,"1.20%-2.20%","在售"
"FBAF19229N","民生理财天天增利现金管理229号理财产品N",1.0,1.0,1,"同期七天通知存款利率","在售"
"FBAF19222G","民生理财天天增利现金管理222号理财产品G",1.0,1.0,1,"同期七天通知存款利率","在售"
"FBAF19222M","民生理财天天增利现金管理222号理财产品M",1.0,1.0,1,"同期七天通知存款利率","在售"
"FBAF19222E","民生理财天天增利现金管理222号理财产品E",1.0,1.0,1,"同期七天通知存款利率","在售"
"FBAF19192F","民生理财天天增利现金管理192号理财产品F",1.0,1.0,1,"同期七天通知存款利率","在售"
"FBAG62185G","民生理财富竹固收优选封闭85号理财产品G",1.0103,1.0103,2,"2.25%","已结束"
"FBAE41507D","民生理财贵竹固收增利季季盈90天持有期7号理财产品D",1.035948,1.035948,2,"1.60%-2.30%","在售"
"FBAE41507S","民生理财贵竹固收增利季季盈90天持有期7号理财产品S",1.036039,1.036039,2,"1.60%-2.30%","在售"
"FBAE41507Q","民生理财贵竹固收增利季季盈90天持有期7号理财产品Q",1.036296,1.036296,2,"1.60%-2.30%","在售"
"FBAE60134F","民生理财富竹纯债7天持有期34号理财产品F",1.0139,1.0139,2,"1.50%-2.20%","在售"
"FBAE60134P","民生理财富竹纯债7天持有期34号理财产品P",1.0139,1.0139,2,"1.50%-2.20%","在售"
"FBAE60134E","民生理财富竹纯债7天持有期34号理财产品E",1.0139,1.0139,2,"1.50%-2.20%","在售"
"FBAE41206E","民生理财贵竹固收增利双周盈14天持有期6号理财产品E",1.037555,1.037555,2,"1.20%-2.10%","在售"
"FBAE41206F","民生理财贵竹固收增利双周盈14天持有期6号理财产品F",1.037119,1.037119,2,"1.20%-2.10%","在售"
"FBAE41316F","民生理财贵竹固收增利月月盈30天持有期16号理财产品F",1.034729,1.034729,2,"1.50%-2.20%","在售"
"FBAE41206Q","民生理财贵竹固收增利双周盈14天持有期6号理财产品Q",1.038155,1.038155,2,"1.20%-2.10%","在售"
"FBAE41507E","民生理财贵竹固收增利季季盈90天持有期7号理财产品E",1.035452,1.035452,2,"1.60%-2.30%","在售"
"FBAE41206B","民生理财贵竹固收增利双周盈14天持有期6号理财产品B",1.037866,1.037866,2,"1.20%-2.10%","在售"
"FBAE60321C","民生理财富竹纯债28天持有期21号理财产品C",1.0531,1.0531,2,"1.50%-2.20%","在售"
"FBAE37402E","民生理财贵竹固收添益半年持有期2号理财产品E",1.0146,1.0146,2,"2.00%-2.80%","在售"
"FBAE37402F","民生理财贵竹固收添益半年持有期2号理财产品F",1.0146,1.0146,2,"2.00%-2.80%","在售"
"FBAE37402P","民生理财贵竹固收添益半年持有期2号理财产品P",1.0146,1.0146,2,"2.00%-2.80%","在售"
"FBAE42003S","民生理财贵竹固收稳利日开3号理财产品S",1.0289,1.0289,2,"1.80%-2.60%","在售"
"FBAE60321B","民生理财富竹纯债28天持有期21号理财产品B",1.0531,1.0531,2,"1.50%-2.20%","在售"
"FBAE60321S","民生理财富竹纯债28天持有期21号理财产品S",1.0532,1.0532,2,"1.50%-2.20%","在售"
"FBAE60321Q","民生理财富竹纯债28天持有期21号理财产品Q",1.0535,1.0535,2,"1.50%-2.20%","在售"
"FBAG62211A","民生理财富竹固收优选封闭111号理财产品A",1.0101,1.0101,2,"2.55%-2.85%","已结束"
"FBAE37305F","民生理财贵竹固收添益3个月持有期5号理财产品F",1.0214,1.0214,2,"1.80%-2.60%","在售"
"FBAE37305P","民生理财贵竹固收添益3个月持有期5号理财产品P",1.0214,1.0214,2,"1.80%-2.60%","在售"
"FBAE41317H","民生理财贵竹固收增利月月盈30天持有期17号理财产品H",1.030117,1.030117,2,"1.50%-2.20%","在售"
"FBAE46303E","民生理财贵竹固收增强3个月持有期3号理财产品E",1.0436,1.0436,3,"2.30%-3.00%","在售"
"FBAE46302E","民生理财贵竹固收增强3个月持有期2号理财产品E",1.0338,1.0338,3,"2.50%-3.20%","在售"
"FBAE41411E","民生理财贵竹固收增利双月盈60天持有期11号理财产品E",1.012245,1.012245,2,"1.50%-2.20%","在售"
"FBAE41411F","民生理财贵竹固收增利双月盈60天持有期11号理财产品F",1.012245,1.012245,2,"1.50%-2.20%","在售"
"FBAE41411P","民生理财贵竹固收增利双月盈60天持有期11号理财产品P",1.012245,1.012245,2,"1.50%-2.20%","在售"
"FBAE60334F","民生理财富竹纯债28天持有期34号理财产品F",1.0135,1.0135,2,"1.50%-2.20%","在售"
"FBAE60334E","民生理财富竹纯债28天持有期34号理财产品E",1.0135,1.0135,2,"1.50%-2.20%","在售"
"FBAE60334P","民生理财富竹纯债28天持有期34号理财产品P",1.0135,1.0135,2,"1.50%-2.20%","在售"
"FBAE42202F","民生理财贵竹固收稳利9个月持有期2号理财产品F",1.0188,1.0188,2,"2.00%-2.80%","在售"
"FBAE42202P","民生理财贵竹固收稳利9个月持有期2号理财产品P",1.0188,1.0188,2,"2.00%-2.80%","在售"
"FBAE42202E","民生理财贵竹固收稳利9个月持有期2号理财产品E",1.0188,1.0188,2,"2.00%-2.80%","在售"
"FBAE36018E","民生理财贵竹固收增利天天鑫18号理财产品E",1.008582,1.008582,2,"1.00%-2.00%","在售"
"FBAE36018A","民生理财贵竹固收增利天天鑫18号理财产品A",1.008571,1.008571,2,"1.00%-2.00%","在售"
"FBAG69002A","民生理财贵竹添利稳健精选封闭2号理财产品A",1.0087,1.0087,2,"2.50%-2.90%","已结束"
"FBAE41507N","民生理财贵竹固收增利季季盈90天持有期7号理财产品N",1.035772,1.035772,2,"1.60%-2.30%","在售"
"FBAF19192E","民生理财天天增利现金管理192号理财产品E",1.0,1.0,1,"同期七天通知存款利率","在售"
"FBAF19211E","民生理财天天增利现金管理211号理财产品E",1.0,1.0,1,"同期七天通知存款利率","在售"
"FBAF19196E","民生理财天天增利现金管理196号理财产品E",1.0,1.0,1,"同期七天通知存款利率","在售"
"FBAF19196A","民生理财天天增利现金管理196号理财产品A",1.0,1.0,1,"同期七天通知存款利率","在售"
"FBAF19197E","民生理财天天增利现金管理197号理财产品E",1.0,1.0,1,"同期七天通知存款利率","在售"
"FBAE41133E","民生理财贵竹固收增利周周盈7天持有期33号理财产品E",1.031317,1.031317,2,"1.20%-2.20%","在售"
"FBAE41094E","民生理财贵竹固收增利天天盈94号理财产品E",1.02366,1.02366,2,"1.00%-2.00%","在售"
"FBAE41090A","民生理财贵竹固收增利天天盈90号理财产品A",1.023869,1.023869,2,"1.00%-2.00%","在售"
"FBAE42111A","民生理财贵竹固收稳利半年持有期11号理财产品",1.0208,1.0208,2,"2.00%-2.80%","在售"
"FBAE60208M","民生理财富竹纯债14天持有期8号理财产品M",1.038,1.038,2,"2.10%-3.20%","在售"
"FBAG62191S","民生理财富竹固收优选封闭91号理财产品S",1.02,1.02,2,"2.60%-2.90%","已结束"
"FBAG62191A","民生理财富竹固收优选封闭91号理财产品A",1.0197,1.0197,2,"2.55%-2.85%","已结束"
"FBAG65132J","民生理财贵竹添利优选封闭32号理财产品J",1.0216,1.0216,2,"2.70%-3.00%","已结束"
